,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
194,2022-06-21,133.42,137.06,133.32,135.87,135.25032,81000488,81000500,2.45,1.84,135.85,"June 21, 22",0.0184
193,2022-06-22,134.79,137.76,133.91,135.35,134.732697,73409234,73409200,0.56,0.41546,135.86,"June 22, 22",0.0041546
192,2022-06-23,136.82,138.59,135.63,138.27,137.639374,72433768,72433800,1.45,1.06,137.29,"June 23, 22",0.0106
191,2022-06-24,139.9,141.91,139.77,141.66,141.013916,88401837,89116800,1.76,1.26,140.83,"June 24, 22",0.0126
190,2022-06-27,142.695,143.49,140.965,141.66,141.013916,70207908,70207900,-1.035,-0.72532,142.04,"June 27, 22",-0.0072532
189,2022-06-28,142.13,143.422,137.325,137.44,136.813171,67315328,67083400,-4.69,-3.3,139.38,"June 28, 22",-0.033
188,2022-06-29,137.46,140.67,136.67,139.23,138.595001,66242411,66242400,1.77,1.29,139.27,"June 29, 22",0.0129
187,2022-06-30,137.25,138.37,133.7737,136.72,136.096451,98964467,98964500,-0.53,-0.38616,136.48,"June 30, 22",-0.0038616
186,2022-07-01,136.04,139.04,135.66,138.93,138.296356,71051552,71051600,2.89,2.12,137.48,"July 01, 22",0.0212
185,2022-07-05,137.77,141.61,136.93,141.56,140.914368,73429641,73353800,3.79,2.75,139.77,"July 05, 22",0.0275
184,2022-07-06,141.355,144.12,141.08,142.92,142.268173,74064254,74064300,1.565,1.11,142.56,"July 06, 22",0.0111
183,2022-07-07,143.29,146.55,143.28,146.35,145.682526,66253709,66253700,3.06,2.14,145.68,"July 07, 22",0.0214
182,2022-07-08,145.265,147.55,145.0,147.04,146.36937,64543598,64547800,1.775,1.22,146.64,"July 08, 22",0.0122
181,2022-07-11,145.67,146.64,143.78,144.87,144.209259,63305113,63141600,-0.8,-0.54919,145.15,"July 11, 22",-0.0054919
180,2022-07-12,145.76,148.45,145.05,145.86,145.194763,77588759,77588800,0.1,0.06860593,146.79,"July 12, 22",0.0006860593
179,2022-07-13,142.99,146.45,142.1201,145.49,144.826447,71185560,71185600,2.5,1.75,145.19,"July 13, 22",0.0175
178,2022-07-14,144.08,148.95,143.25,148.47,147.792847,78140744,78140700,4.39,3.05,146.59,"July 14, 22",0.0305
177,2022-07-15,149.78,150.86,148.2,150.17,149.485092,76259931,76259900,0.39,0.26038,149.51,"July 15, 22",0.0026038
176,2022-07-18,150.74,151.57,146.7,147.07,146.399246,81380868,81420900,-3.67,-2.43,149.03,"July 18, 22",-0.0243
175,2022-07-19,147.92,151.23,146.91,151.0,150.311325,82969067,82982400,3.08,2.08,149.75,"July 19, 22",0.0208
174,2022-07-20,151.12,153.72,150.37,153.04,152.34201,64823413,64823400,1.92,1.27,152.63,"July 20, 22",0.0127
173,2022-07-21,154.5,155.57,151.94,155.35,154.641495,65064436,65086600,0.85,0.55016,154.35,"July 21, 22",0.0055016
172,2022-07-22,155.39,156.28,153.41,154.09,153.387222,66675373,66675400,-1.3,-0.8366,154.62,"July 22, 22",-0.008366
171,2022-07-25,154.01,155.04,152.28,152.95,152.252426,53580745,53623900,-1.06,-0.68827,153.3,"July 25, 22",-0.0068827
170,2022-07-26,152.265,153.085,150.8,151.6,150.908585,55099091,55138700,-0.665,-0.43674,151.68,"July 26, 22",-0.0043674
169,2022-07-27,152.58,157.33,152.16,156.79,156.074905,78620688,78620700,4.21,2.76,155.24,"July 27, 22",0.0276
168,2022-07-28,156.98,157.64,154.41,157.35,156.632355,81378731,81378700,0.37,0.2357,157.47,"July 28, 22",0.002357
167,2022-07-29,161.24,163.63,159.5,162.51,161.768829,101763760,101786900,1.27,0.78765,162.25,"July 29, 22",0.0078765
166,2022-08-01,161.01,163.59,160.89,161.51,160.773376,67778379,67829400,0.5,0.31054,162.1,"August 01, 22",0.0031054
165,2022-08-02,160.1,162.41,159.63,160.01,159.280212,59907025,59907000,-0.09,-0.05621487,160.69,"August 02, 22",-0.0005621487
164,2022-08-03,160.84,166.59,160.75,166.13,165.37233,82507488,82507500,5.29,3.29,164.91,"August 03, 22",0.0329
163,2022-08-04,166.005,167.19,164.43,165.81,165.053772,55474144,55474100,-0.195,-0.11747,165.59,"August 04, 22",-0.0011747
162,2022-08-05,163.21,165.85,163.0,165.35,164.824509,56696985,56697000,2.14,1.31,164.74,"August 05, 22",0.0131
161,2022-08-08,166.37,167.81,164.2,164.87,164.346024,60362338,60276900,-1.5,-0.9016,165.89,"August 08, 22",-0.009016
160,2022-08-09,164.02,165.82,163.25,164.92,164.395874,63075503,63135500,0.9,0.54871,164.84,"August 09, 22",0.0054871
159,2022-08-10,167.68,169.34,166.9,169.24,168.702148,70170540,70170500,1.56,0.93034,168.35,"August 10, 22",0.0093034
158,2022-08-11,170.06,170.99,168.19,168.49,167.954529,57142109,57149200,-1.57,-0.9232,169.37,"August 11, 22",-0.009232
157,2022-08-12,169.82,172.17,169.4,172.1,171.553055,68039382,68039400,2.28,1.34,171.08,"August 12, 22",0.0134
156,2022-08-15,171.52,173.39,171.345,173.19,172.639587,54091694,54091700,1.67,0.97365,172.63,"August 15, 22",0.0097365
155,2022-08-16,172.78,173.71,171.6618,173.03,172.480103,56377050,56377100,0.25,0.14469,172.74,"August 16, 22",0.0014469
154,2022-08-17,172.77,176.15,172.57,174.55,173.99527,79542037,79542000,1.78,1.03,174.31,"August 17, 22",0.0103
153,2022-08-18,173.75,174.9,173.12,174.15,173.596527,62290075,62290100,0.4,0.23022,174.14,"August 18, 22",0.0023022
152,2022-08-19,173.03,173.74,171.3101,171.52,170.974884,70336995,70346300,-1.51,-0.87268,172.23,"August 19, 22",-0.0087268
151,2022-08-22,169.69,169.86,167.135,167.57,167.037445,68975809,69026800,-2.12,-1.25,168.27,"August 22, 22",-0.0125
150,2022-08-23,167.08,168.71,166.65,167.23,166.698517,54147079,54147100,0.15,0.08977735,167.62,"August 23, 22",0.0008977735
149,2022-08-24,167.32,168.11,166.245,167.53,166.997574,53841524,53841500,0.21,0.12551,167.31,"August 24, 22",0.0012551
148,2022-08-25,168.78,170.14,168.35,170.03,169.489624,51218209,51218200,1.25,0.74061,169.35,"August 25, 22",0.0074061
147,2022-08-26,170.57,171.05,163.56,163.62,163.100006,78960980,78961000,-6.95,-4.07,166.0,"August 26, 22",-0.0407
146,2022-08-29,161.145,162.9,159.82,161.38,160.867111,73313953,73314000,0.235,0.14583,161.53,"August 29, 22",0.0014583
145,2022-08-30,162.13,162.56,157.72,158.91,158.404968,77906197,77906200,-3.22,-1.99,159.29,"August 30, 22",-0.0199
144,2022-08-31,160.305,160.58,157.14,157.22,156.720337,87991091,87991100,-3.085,-1.92,158.4,"August 31, 22",-0.0192
143,2022-09-01,156.64,158.42,154.67,157.96,157.457993,74229896,74229900,1.32,0.8427,156.52,"September 01, 22",0.008427
142,2022-09-02,159.75,160.362,154.965,155.81,155.314819,76807768,76957800,-3.94,-2.47,157.66,"September 02, 22",-0.0247
141,2022-09-06,156.47,157.09,153.69,154.53,154.038895,73714843,73714800,-1.94,-1.24,155.01,"September 06, 22",-0.0124
140,2022-09-07,154.825,156.67,153.61,155.96,155.464355,87293824,87449600,1.135,0.73309,155.31,"September 07, 22",0.0073309
139,2022-09-08,154.64,156.36,152.68,154.46,153.969116,84909447,84923800,-0.18,-0.1164,154.39,"September 08, 22",-0.001164
138,2022-09-09,155.47,157.82,154.75,157.37,156.869858,68081006,68028800,1.9,1.22,156.66,"September 09, 22",0.0122
137,2022-09-12,159.59,164.26,159.3,163.43,162.910599,104955962,104956000,3.84,2.41,162.48,"September 12, 22",0.0241
136,2022-09-13,159.9,160.54,153.37,153.84,153.351074,122651554,122656600,-6.06,-3.79,156.15,"September 13, 22",-0.0379
135,2022-09-14,154.785,157.1,153.6106,155.31,154.816406,87935409,87965400,0.525,0.33918,155.26,"September 14, 22",0.0033918
134,2022-09-15,154.65,155.24,151.38,152.37,151.885757,90481110,90481100,-2.28,-1.47,153.01,"September 15, 22",-0.0147
133,2022-09-16,151.21,151.35,148.37,150.7,150.221069,160940131,162278800,-0.51,-0.33728,150.23,"September 16, 22",-0.0033728
132,2022-09-19,149.31,154.56,149.1,154.48,153.989044,81474246,81474200,5.17,3.46,152.55,"September 19, 22",0.0346
131,2022-09-20,153.4,158.08,153.08,156.9,156.401352,107639796,107689800,3.5,2.28,156.13,"September 20, 22",0.0228
130,2022-09-21,157.34,158.74,153.6,153.72,153.231461,101696790,101696800,-3.62,-2.3,156.3,"September 21, 22",-0.023
129,2022-09-22,152.38,154.47,150.91,152.74,152.254593,86652542,86652500,0.36,0.23625,152.57,"September 22, 22",0.0023625
128,2022-09-23,151.19,151.47,148.56,150.43,149.95192,96029909,96029900,-0.76,-0.50268,150.02,"September 23, 22",-0.0050268
127,2022-09-26,149.66,153.7701,149.64,150.77,150.290848,93339409,93339400,1.11,0.74168,151.52,"September 26, 22",0.0074168
126,2022-09-27,152.74,154.72,149.945,151.76,151.277695,84282741,84442700,-0.98,-0.64161,152.13,"September 27, 22",-0.0064161
125,2022-09-28,147.64,150.6414,144.84,149.84,149.363785,146661387,146691400,2.2,1.49,147.6,"September 28, 22",0.0149
124,2022-09-29,146.1,146.72,140.68,142.48,142.027176,128138237,128138200,-3.62,-2.48,142.9,"September 29, 22",-0.0248
123,2022-09-30,141.28,143.1,138.0,138.2,137.760773,124910274,124925300,-3.08,-2.18,140.38,"September 30, 22",-0.0218
122,2022-10-03,138.21,143.07,137.685,142.45,141.997284,114311663,114311700,4.24,3.07,141.21,"October 03, 22",0.0307
121,2022-10-04,145.03,146.22,144.26,146.1,145.635681,87780064,87830100,1.07,0.73778,145.49,"October 04, 22",0.0073778
120,2022-10-05,144.075,147.38,143.01,146.4,145.934723,79269968,79471000,2.325,1.61,145.25,"October 05, 22",0.0161
119,2022-10-06,145.81,147.54,145.22,145.43,144.967804,68308669,68402200,-0.38,-0.26061,146.07,"October 06, 22",-0.0026061
118,2022-10-07,142.54,143.1,139.445,140.09,139.644775,85925559,85925600,-2.45,-1.72,140.79,"October 07, 22",-0.0172
117,2022-10-10,140.42,141.89,138.5729,140.42,139.97374,74899002,74899000,0.0,0.0,140.2,"October 10, 22",0.0
116,2022-10-11,139.9,141.35,138.22,138.98,138.5383,77001872,77033700,-0.92,-0.65761,139.54,"October 11, 22",-0.0065761
115,2022-10-12,139.13,140.36,138.16,138.34,137.90033,69933744,70433700,-0.79,-0.56781,139.1,"October 12, 22",-0.0056781
114,2022-10-13,134.99,143.59,134.37,142.99,142.535568,113223975,113224000,8.0,5.93,139.76,"October 13, 22",0.0593
113,2022-10-14,144.31,144.52,138.19,138.38,137.940216,88597969,88598000,-5.93,-4.11,139.92,"October 14, 22",-0.0411
112,2022-10-17,141.065,142.9,140.27,142.41,141.957413,85250639,85250900,1.345,0.95346,141.95,"October 17, 22",0.0095346
111,2022-10-18,145.49,146.7,140.61,143.75,143.293152,99130632,99136600,-1.74,-1.2,144.06,"October 18, 22",-0.012
110,2022-10-19,141.69,144.9492,141.5,143.86,143.402802,61757790,61758300,2.17,1.53,143.44,"October 19, 22",0.0153
109,2022-10-20,143.02,145.89,142.65,143.39,142.934296,64521989,64522000,0.37,0.25871,144.21,"October 20, 22",0.0025871
108,2022-10-21,142.87,147.8479,142.649,147.27,146.801956,86548459,86548600,4.4,3.08,145.52,"October 21, 22",0.0308
107,2022-10-24,147.185,150.23,146.0,149.45,148.975021,75981918,75981900,2.265,1.54,148.37,"October 24, 22",0.0154
106,2022-10-25,150.09,152.49,149.36,152.34,151.85585,74682290,74732300,2.25,1.5,151.43,"October 25, 22",0.015
105,2022-10-26,150.96,151.99,148.04,149.35,148.875351,87883672,88194300,-1.61,-1.07,150.05,"October 26, 22",-0.0107
104,2022-10-27,148.07,149.046,144.13,144.8,144.339813,109161970,109180200,-3.27,-2.21,145.31,"October 27, 22",-0.0221
103,2022-10-28,148.2,157.5,147.82,155.74,155.245056,164762371,164762400,7.54,5.09,154.58,"October 28, 22",0.0509
102,2022-10-31,153.155,154.24,151.92,153.34,152.852676,97932271,97943200,0.185,0.12079,153.28,"October 31, 22",0.0012079
101,2022-11-01,155.08,155.45,149.13,150.65,150.171219,80379345,80379300,-4.43,-2.86,150.98,"November 01, 22",-0.0286
100,2022-11-02,148.945,152.17,145.0,145.03,144.569077,93604623,93604600,-3.915,-2.63,148.22,"November 02, 22",-0.0263
99,2022-11-03,142.06,142.8,138.75,138.88,138.438629,97917166,97918500,-3.18,-2.24,140.11,"November 03, 22",-0.0224
98,2022-11-04,142.09,142.67,134.38,138.38,138.169037,140494796,140814800,-3.71,-2.61,137.36,"November 04, 22",-0.0261
97,2022-11-07,137.11,139.145,135.671,138.92,138.708206,83364228,83374600,1.81,1.32,137.47,"November 07, 22",0.0132
96,2022-11-08,140.41,141.43,137.49,139.5,139.287338,89908477,89908500,-0.91,-0.6481,139.57,"November 08, 22",-0.006481
95,2022-11-09,138.5,138.55,134.5933,134.87,134.664383,74903262,74917800,-3.63,-2.62,135.99,"November 09, 22",-0.0262
94,2022-11-10,141.24,146.87,139.5,146.87,146.646088,118854028,118854000,5.63,3.99,144.13,"November 10, 22",0.0399
93,2022-11-11,145.82,150.01,144.37,149.7,149.471771,93966273,93979700,3.88,2.66,148.19,"November 11, 22",0.0266
92,2022-11-14,148.97,150.28,147.43,148.28,148.05394,73374114,73374100,-0.69,-0.46318,148.72,"November 14, 22",-0.0046318
91,2022-11-15,152.215,153.59,148.5613,150.04,149.811249,89868332,89868300,-2.175,-1.43,151.24,"November 15, 22",-0.0143
90,2022-11-16,149.13,149.87,147.29,148.79,148.563156,64218266,64218300,-0.34,-0.22799,148.66,"November 16, 22",-0.0022799
89,2022-11-17,146.43,151.48,146.15,150.72,150.490234,80389400,80389400,4.29,2.93,149.71,"November 17, 22",0.0293
88,2022-11-18,152.305,152.7,149.97,151.29,151.059357,74829573,74829600,-1.015,-0.66643,151.19,"November 18, 22",-0.0066643
87,2022-11-21,150.16,150.37,147.715,148.01,147.784348,58724070,58724100,-2.15,-1.43,148.48,"November 21, 22",-0.0143
86,2022-11-22,148.13,150.42,146.925,150.18,149.951035,51804132,51804100,2.05,1.38,149.2,"November 22, 22",0.0138
85,2022-11-23,149.45,151.83,149.34,151.07,150.839706,58283895,58301400,1.62,1.08,150.79,"November 23, 22",0.0108
84,2022-11-25,148.305,148.88,147.12,148.11,147.884201,35195860,35195900,-0.195,-0.13149,148.17,"November 25, 22",-0.0013149
83,2022-11-28,145.14,146.64,143.38,144.22,144.000137,69346522,69246000,-0.92,-0.63387,144.78,"November 28, 22",-0.0063387
82,2022-11-29,144.29,144.81,140.355,141.17,140.954788,83736803,83763800,-3.12,-2.16,142.05,"November 29, 22",-0.0216
81,2022-11-30,141.395,148.72,140.55,148.03,147.804321,111314880,111380900,6.635,4.69,145.17,"November 30, 22",0.0469
80,2022-12-01,148.21,149.13,146.61,148.31,148.083893,71250416,71250400,0.1,0.06747183,148.1,"December 01, 22",0.0006747183
79,2022-12-02,145.96,148.0,145.65,147.81,147.584656,65438446,65447400,1.85,1.27,146.86,"December 02, 22",0.0127
78,2022-12-05,147.77,150.9199,145.77,146.63,146.406464,68826442,68826400,-1.14,-0.77147,147.64,"December 05, 22",-0.0077147
77,2022-12-06,147.075,147.3,141.92,142.91,142.692139,64727186,64727200,-4.165,-2.83,143.79,"December 06, 22",-0.0283
76,2022-12-07,142.19,143.37,140.0,140.94,140.725143,69721094,69721100,-1.25,-0.87911,141.16,"December 07, 22",-0.0087911
75,2022-12-08,142.36,143.52,141.1,142.65,142.432526,62128338,62128300,0.29,0.20371,142.52,"December 08, 22",0.0020371
74,2022-12-09,142.34,145.57,140.9,142.16,141.943283,76084511,76097000,-0.18,-0.12646,143.22,"December 09, 22",-0.0012646
73,2022-12-12,142.7,144.5,141.06,144.49,144.26973,70462654,70462700,1.79,1.25,143.01,"December 12, 22",0.0125
72,2022-12-13,149.5,149.9692,144.24,145.47,145.24823,93486161,93886200,-4.03,-2.7,146.59,"December 13, 22",-0.027
71,2022-12-14,145.35,146.655,141.16,143.21,142.991684,82211182,82291200,-2.14,-1.47,144.25,"December 14, 22",-0.0147
70,2022-12-15,141.11,141.8,136.025,136.5,136.291901,98463907,98931900,-4.61,-3.27,137.64,"December 15, 22",-0.0327
69,2022-12-16,136.685,137.65,133.73,134.51,134.304932,160063600,160156900,-2.175,-1.59,134.95,"December 16, 22",-0.0159
68,2022-12-19,135.11,135.2,131.32,132.37,132.168198,79592614,79592600,-2.74,-2.03,132.47,"December 19, 22",-0.0203
67,2022-12-20,131.39,133.25,129.89,132.3,132.098312,77430718,77432800,0.91,0.69259,131.85,"December 20, 22",0.0069259
66,2022-12-21,132.98,136.81,132.75,135.45,135.2435,85927993,85928000,2.47,1.86,135.32,"December 21, 22",0.0186
65,2022-12-22,134.352,134.56,130.3,132.23,132.028412,77696108,77852100,-2.122,-1.58,131.9,"December 22, 22",-0.0158
64,2022-12-23,130.92,132.415,129.64,131.86,131.658981,63802893,63814900,0.94,0.718,131.15,"December 23, 22",0.00718
63,2022-12-27,131.38,131.41,128.72,130.03,129.831772,69007830,69007800,-1.35,-1.03,129.95,"December 27, 22",-0.0103
62,2022-12-28,129.67,131.0275,125.87,126.04,125.847855,85438391,85438400,-3.63,-2.8,127.59,"December 28, 22",-0.028
61,2022-12-29,127.99,130.4814,127.73,129.61,129.412415,75501810,75703700,1.62,1.27,129.49,"December 29, 22",0.0127
60,2022-12-30,128.41,129.95,127.43,129.93,129.731918,76204209,77034200,1.52,1.18,128.8,"December 30, 22",0.0118
59,2023-01-03,130.28,130.9,124.17,125.07,124.879326,112117471,112117500,-5.21,-4.0,125.73,"January 03, 23",-0.04
58,2023-01-04,126.89,128.6557,125.08,126.36,126.167366,89100633,89113600,-0.53,-0.41768,126.65,"January 04, 23",-0.0041768
57,2023-01-05,127.13,127.77,124.76,125.02,124.829399,80716808,80962700,-2.11,-1.66,126.09,"January 05, 23",-0.0166
56,2023-01-06,126.01,130.29,124.89,129.62,129.422394,87754715,87754700,3.61,2.86,128.2,"January 06, 23",0.0286
55,2023-01-09,130.465,133.41,129.89,130.15,129.951584,70790813,70790800,-0.315,-0.24144,131.63,"January 09, 23",-0.0024144
54,2023-01-10,130.26,131.2636,128.12,130.73,130.530701,63896155,63896200,0.47,0.36082,129.82,"January 10, 23",0.0036082
53,2023-01-11,131.25,133.51,130.46,133.49,133.286499,69458949,69458900,2.24,1.71,132.31,"January 11, 23",0.0171
52,2023-01-12,133.88,134.26,131.44,133.41,133.206619,71379648,71379600,-0.47,-0.35106,133.17,"January 12, 23",-0.0035106
51,2023-01-13,132.03,134.92,131.66,134.76,134.55455,57809719,57809700,2.73,2.07,133.68,"January 13, 23",0.0207
50,2023-01-17,134.83,137.29,134.13,135.94,135.732758,63612627,63646600,1.11,0.82326,135.76,"January 17, 23",0.0082326
49,2023-01-18,136.815,138.61,135.03,135.21,135.003876,69672800,69672800,-1.605,-1.17,136.33,"January 18, 23",-0.0117
48,2023-01-19,134.08,136.25,133.77,135.27,135.063782,58280413,58280400,1.19,0.88753,134.97,"January 19, 23",0.0088753
47,2023-01-20,135.28,138.02,134.22,137.87,137.659805,80200655,80223600,2.59,1.91,136.38,"January 20, 23",0.0191
46,2023-01-23,138.12,143.315,137.9,141.11,140.894882,81760313,81760300,2.99,2.16,141.21,"January 23, 23",0.0216
45,2023-01-24,140.305,143.16,140.3,142.53,142.312714,66435142,66435100,2.225,1.59,142.05,"January 24, 23",0.0159
44,2023-01-25,140.89,142.43,138.81,141.86,141.643738,65799349,65799300,0.97,0.68848,140.75,"January 25, 23",0.0068848
43,2023-01-26,143.17,144.25,141.9,143.96,143.74054,54105068,54105100,0.79,0.55179,143.34,"January 26, 23",0.0055179
42,2023-01-27,143.155,147.23,143.08,145.93,145.70752,70547743,70555800,2.775,1.94,145.84,"January 27, 23",0.0194
41,2023-01-30,144.955,145.55,142.85,143.0,142.781998,64015274,64015300,-1.955,-1.35,143.65,"January 30, 23",-0.0135
40,2023-01-31,142.7,144.34,142.28,144.29,144.070023,65874459,65874500,1.59,1.11,143.65,"January 31, 23",0.0111
39,2023-02-01,143.97,146.61,141.32,145.43,145.208282,77663426,77663600,1.46,1.01,143.87,"February 01, 23",0.0101
38,2023-02-02,148.9,151.18,148.17,150.82,150.590088,118338980,118339000,1.92,1.29,149.38,"February 02, 23",0.0129
37,2023-02-03,148.03,157.38,147.83,154.5,154.264465,154338835,154357300,6.47,4.37,154.24,"February 03, 23",0.0437
36,2023-02-06,152.575,153.1,150.78,151.73,151.498688,69771906,69858300,-0.845,-0.55383,152.09,"February 06, 23",-0.0055383
35,2023-02-07,150.64,155.23,150.64,154.65,154.41423,83322551,83322600,4.01,2.66,153.42,"February 07, 23",0.0266
34,2023-02-08,153.88,154.58,151.168,151.92,151.6884,63620079,64120100,-1.96,-1.27,152.36,"February 08, 23",-0.0127
33,2023-02-09,153.775,154.33,150.42,150.87,150.639999,55994243,56007100,-2.905,-1.89,152.28,"February 09, 23",-0.0189
32,2023-02-10,149.46,151.3401,149.22,151.01,151.009995,57388108,57450700,1.55,1.04,150.41,"February 10, 23",0.0104
31,2023-02-13,150.952,154.26,150.92,153.85,153.850006,62199013,62199000,2.898,1.92,153.23,"February 13, 23",0.0192
30,2023-02-14,152.12,153.77,150.86,153.2,153.199997,61664023,61707600,1.08,0.70997,152.6,"February 14, 23",0.0070997
29,2023-02-15,153.11,155.5,152.88,155.33,155.330002,65665252,65573800,2.22,1.45,154.45,"February 15, 23",0.0145
28,2023-02-16,153.51,156.33,153.3475,153.71,153.710007,68167942,68167900,0.2,0.13028,154.71,"February 16, 23",0.0013028
27,2023-02-17,152.35,153.0,150.85,152.55,152.550003,59105618,59144100,0.2,0.13128,152.05,"February 17, 23",0.0013128
26,2023-02-21,150.2,151.3,148.405,148.48,148.479996,58217230,58867200,-1.72,-1.15,149.35,"February 21, 23",-0.0115
25,2023-02-22,148.87,149.95,147.16,148.91,148.910004,51008155,51011300,0.04,0.02686908,148.55,"February 22, 23",0.0002686908
24,2023-02-23,150.09,150.34,147.24,149.4,149.399994,48392049,48394200,-0.69,-0.45972,148.84,"February 23, 23",-0.0045972
23,2023-02-24,147.11,147.19,145.7202,146.71,146.710007,55469606,55469600,-0.4,-0.27191,146.39,"February 24, 23",-0.0027191
22,2023-02-27,147.71,149.17,147.45,147.92,147.919998,44998470,44998500,0.21,0.14217,148.13,"February 27, 23",0.0014217
21,2023-02-28,147.05,149.08,146.83,147.41,147.410004,50546998,50547000,0.36,0.24481,147.8,"February 28, 23",0.0024481
20,2023-03-01,146.83,147.2285,145.01,145.31,145.309998,55478991,55479000,-1.52,-1.04,145.87,"March 01, 23",-0.0104
19,2023-03-02,144.38,146.71,143.9,145.91,145.910004,52279761,52238100,1.53,1.06,145.17,"March 02, 23",0.0106
18,2023-03-03,148.045,151.11,147.33,151.03,151.029999,70725339,70668500,2.985,2.02,150.03,"March 03, 23",0.0202
17,2023-03-06,153.785,156.3,153.46,153.83,153.830002,87558028,87558000,0.045,0.02926163,154.69,"March 06, 23",0.0002926163
16,2023-03-07,153.7,154.0299,151.13,151.6,151.600006,56136378,56182000,-2.1,-1.37,152.28,"March 07, 23",-0.0137
15,2023-03-08,152.81,153.47,151.83,152.87,152.869995,47204791,47204800,0.06,0.03926445,152.7,"March 08, 23",0.0003926445
14,2023-03-09,153.559,154.535,150.225,150.59,150.589996,53833122,53833600,-2.969,-1.93,152.47,"March 09, 23",-0.0193
13,2023-03-10,150.21,150.94,147.6096,148.5,148.5,68559600,68524400,-1.71,-1.14,149.07,"March 10, 23",-0.0114
12,2023-03-13,147.805,153.14,147.7,150.47,150.470001,84457122,84457100,2.665,1.8,151.18,"March 13, 23",0.018
11,2023-03-14,151.28,153.4,150.1,152.59,152.589996,72045893,73695900,1.31,0.86594,152.11,"March 14, 23",0.0086594
10,2023-03-15,151.19,153.245,149.92,152.99,152.990005,77167866,77167900,1.8,1.19,151.79,"March 15, 23",0.0119
9,2023-03-16,152.16,156.46,151.64,155.85,155.850006,76206919,76161100,3.69,2.43,154.81,"March 16, 23",0.0243
8,2023-03-17,156.08,156.74,154.28,155.0,155.0,98944633,98862500,-1.08,-0.69195,155.34,"March 17, 23",-0.0069195
7,2023-03-20,155.07,157.82,154.15,157.4,157.399994,72711415,73641400,2.33,1.5,156.61,"March 20, 23",0.015
6,2023-03-21,157.32,159.4,156.54,159.28,159.279999,73938285,73938300,1.96,1.25,158.34,"March 21, 23",0.0125
5,2023-03-22,159.3,162.14,157.81,157.83,157.830002,75349311,75701800,-1.47,-0.92279,159.68,"March 22, 23",-0.0092279
4,2023-03-23,158.83,161.5501,157.68,158.93,158.929993,67482060,67622100,0.1,0.0629604,159.57,"March 23, 23",0.000629604
3,2023-03-24,158.86,160.34,157.85,160.25,160.25,59006343,59196500,1.39,0.87498,159.24,"March 24, 23",0.0087498
2,2023-03-27,159.94,160.77,157.87,158.28,158.279999,52390266,52390300,-1.66,-1.04,159.02,"March 27, 23",-0.0104
1,2023-03-28,157.97,158.49,155.98,157.65,157.649994,45992152,45992200,-0.32,-0.20257,156.98,"March 28, 23",-0.0020257
0,2023-03-29,159.37,161.05,159.35,160.77,160.770004,50466666,48914471,1.4,0.87846,160.21,"March 29, 23",0.0087846
